id,name,barcode,department,subcategory,price,on_sale,sale_price,sale_text,unit,is_new,image_file
"860391","סלמון נורווגי מעושן דלידג 100 גרם","7290008340618","בשר עוף ודגים","דגים מצוננים ודגים קפואים","24.90","לא","0.00","","u","לא","סלמון נורווגי מעושן דלידג 100 גרם.jpg"
"860405","חומץ 5% יכין 1 ליטר","7290000209012","קטניות ושמנים","שמן חומץ ומיץ לימון","8.90","לא","0.00","","u","לא","חומץ 5% יכין 1 ליטר.jpg"
"860410","סטיביה מרמולייט 100 שקיקים","7290010838219","אורגני ובריאות","ממתיקים","37.90","לא","0.00","","u","לא","סטיביה מרמולייט 100 שקיקים.jpg"
"860415","ג'חנון בצק ציפור השרון 800 גרם","7290002409076","קפואים ואוכל מוכן","מלאווח וגחנון","24.90","לא","0.00","","u","לא","ג'חנון בצק ציפור השרון 800 גרם.jpg"
"860420","צמד סלמי פריזר כפרי ופסטרמה כפרית טירת צבי 800 גרם","7290000367590","נקניקים וסלטים","נקניק","38.90","לא","0.00","","u","לא","צמד סלמי פריזר כפרי ופסטרמה כפרית טירת צבי 800 גרם.jpg"
"860435","שמנת חמוצה חצי מנה 15% תנובה 100 מ""ל","7290004125509","מוצרי חלב וביצים","שמנת וקצפת","2.90","לא","0.00","","u","לא","שמנת חמוצה חצי מנה 15% תנובה 100 מל.jpg"
"860437","שמנית שמנת חמוצה 15% תנובה 200 מ""ל","72961209","מוצרי חלב וביצים","שמנת וקצפת","2.75","לא","0.00","","u","לא","שמנית שמנת חמוצה 15% תנובה 200 מל.jpg"
"860444","אורז להכנת סושי סוגת 1 ק""ג","7290100701157","קטניות ושמנים","אורז וקטניות","15.90","לא","0.00","","u","לא","אורז להכנת סושי סוגת 1 קג.jpg"
"860446","אורז תאילנדי סוגת 1 ק""ג","7290000211169","קטניות ושמנים","אורז וקטניות","8.90","לא","0.00","","u","לא","אורז תאילנדי סוגת 1 קג.jpg"
"860522","בריזר לימון 275 מ""ל","5010677551281","משקאות","משקאות חריפים","18.00","לא","0.00","","u","לא","בריזר לימון 275 מל.jpg"
"860532","גרעיני תירס מתוק יכין 550 גרם","7290000208329","שימורים ואפייה","תירס ופטריות","11.90","לא","0.00","","u","לא","גרעיני תירס מתוק יכין 550 גרם.jpg"
"860534","גרעיני תירס מתוק לייט ללת""ס יכין 550 גרם","7290000208145","שימורים ואפייה","תירס ופטריות","12.90","לא","0.00","","u","לא","גרעיני תירס מתוק לייט ללתס יכין 550 גרם.jpg"
"860540","קמח תירס סוגת 500 גרם","7290100701409","שימורים ואפייה","קמח וסולת","9.90","לא","0.00","","u","לא","קמח תירס סוגת 500 גרם.jpg"
"860545","פסטה צינורות אסם 500 גרם","7290107871990","קטניות ושמנים","פסטה ספגטי ניוקי","8.90","לא","0.00","","u","לא","פסטה צינורות אסם 500 גרם.jpg"
"860556","חומוס ענק סוגת 500 גרם","7290003643820","קטניות ושמנים","אורז וקטניות","12.90","לא","0.00","","u","לא","חומוס ענק סוגת 500 גרם.jpg"
"860668","קפה טורקי עלית 150 גרם","7290106521926","משקאות","קפה שחור","15.90","לא","0.00","","u","לא","קפה טורקי עלית 150 גרם.jpg"
"860696","גרגירי חומוס במים ומלח יכין 550 גרם","7290000208428","שימורים ואפייה","שימורי ירקות","11.90","לא","0.00","","u","לא","גרגירי חומוס במים ומלח יכין 550 גרם.jpg"
"860698","שעועית ירוקה חתוכה יכין 550 גרם","7290000208251","שימורים ואפייה","שימורי ירקות","13.90","לא","0.00","","u","לא","שעועית ירוקה חתוכה יכין 550 גרם.jpg"
"860716","עגבניות מרוסקות פריניר 800 גרם","7290002019763","שימורים ואפייה","שימורי עגבניות","12.90","לא","0.00","","u","לא","עגבניות מרוסקות פריניר 800 גרם.jpg"
"860728","רסק עגבניות 22% יכין 100 גרם","7290000207162","שימורים ואפייה","שימורי עגבניות","3.90","לא","0.00","","u","לא","רסק עגבניות 22% יכין 100 גרם.jpg"
"860744","ריצפז פלוס נוזל רצפות דוחה תיקנים סנו 2 ליטר","7290005423635","חומרי ניקוי ובית","ניקוי רצפות וחלונות","29.90","לא","0.00","","u","לא","ריצפז פלוס נוזל רצפות דוחה תיקנים סנו 2 ליטר.jpg"
"860781","קינואה אדומה סוגת 500 גרם","7290100701300","קטניות ושמנים","אורז וקטניות","18.90","לא","0.00","","u","לא","קינואה אדומה סוגת 500 גרם.jpg"
"860792","דקניקים סלסולי פסטרמה כתף בקר מעושנת טירת צבי 120 גרם","7290000364261","נקניקים וסלטים","פסטרמה","19.90","לא","0.00","","u","לא","דקניקים סלסולי פסטרמה כתף בקר מעושנת טירת צבי 120 גרם.jpg"
"860798","פסטרמה ברביקיו דלת שומן טירת צבי 360 גרם","7290002900566","נקניקים וסלטים","פסטרמה","40.90","לא","0.00","","u","לא","פסטרמה ברביקיו דלת שומן טירת צבי 360 גרם.jpg"
"860799","פסטרמה בסגנון איטלקי טירת צבי 360 גרם","7290003229215","נקניקים וסלטים","פסטרמה","35.90","לא","0.00","","u","לא","פסטרמה בסגנון איטלקי טירת צבי 360 גרם.jpg"
"860801","סלמי איטלקי טירת צבי 300 גרם","7290003229147","נקניקים וסלטים","נקניק","40.90","לא","0.00","","u","לא","סלמי איטלקי טירת צבי 300 גרם.jpg"
"860802","סלמי תה טירת צבי 300 גרם","7290003229222","נקניקים וסלטים","נקניק","29.90","לא","0.00","","u","לא","סלמי תה טירת צבי 300 גרם.jpg"
"860807","קבנוס טירת צבי 160 גרם","7290000363363","נקניקים וסלטים","קבנוס","20.90","לא","0.00","","u","לא","קבנוס טירת צבי 160 גרם.jpg"
"860808","קבנוס פיקנטי טירת צבי 120 גרם","7290013906458","נקניקים וסלטים","קבנוס","15.90","לא","0.00","","u","לא","קבנוס פיקנטי טירת צבי 120 גרם.jpg"
"860812","נקניקיות פרגיות טירת צבי 300 גרם","7290013906052","נקניקים וסלטים","נקניקיות","18.90","לא","0.00","","u","לא","נקניקיות פרגיות טירת צבי 300 גרם.jpg"
"860817","נקניקיות בקר בסגנון אמריקאי טירת צבי 500 גרם","7290000364803","נקניקים וסלטים","נקניקיות","39.90","לא","0.00","","u","לא","נקניקיות בקר בסגנון אמריקאי טירת צבי 500 גרם.jpg"
"860833","קרם ידיים קלאסי פנג'ל 100 מ""ל","7290002000143","מוצרי טיפוח ותינוקות","קרם ידיים וגוף","10.90","לא","0.00","","u","לא","קרם ידיים קלאסי פנג'ל 100 מל.jpg"
"860837","שמנת לבישול 15% השף הלבן 250 מ""ל","7290004125721","מוצרי חלב וביצים","שמנת וקצפת","10.90","לא","0.00","","u","לא","שמנת לבישול 15% השף הלבן 250 מל.jpg"
"860840","מגבוני טישיו צבעוני לילי 3*100 יח'","7290000191546","חד פעמי ומתכלה","ממחטות ומגבוני אף","14.90","לא","0.00","","u","לא","מגבוני טישיו צבעוני לילי 3100 יח'.jpg"
"860877","שקיות לצלייה גדול הנמל 5 יח'","7290003411054","חד פעמי ומתכלה","שקיות למזון וניילון נצמד","5.90","לא","0.00","","u","לא","שקיות לצלייה גדול הנמל 5 יח'.jpg"
"860883","אבקת ג'לטין טהור מדגים כשרים הנמל 2*14 גרם","835811007494","שימורים ואפייה","עזרי אפייה","12.90","לא","0.00","","u","לא","אבקת ג'לטין טהור מדגים כשרים הנמל 214 גרם.jpg"
"860901","קשים גמישים הנמל 40 יח'","7290002008187","חד פעמי ומתכלה","כוסות וקשים חד פעמיים","4.90","לא","0.00","","u","לא","קשים גמישים הנמל 40 יח'.jpg"
"860954","פתיתי שיבולת שועל להכנה מהירה סוגת 500 גרם","7290100702987","חטיפים ודגנים","גרנולה וקוואקר","8.90","לא","0.00","","u","לא","פתיתי שיבולת שועל להכנה מהירה סוגת 500 גרם.jpg"
"860984","יוגורט עיזים 3.7% משק צוריאל 150 גרם","7290003126712","מוצרי חלב וביצים","יוגורט","8.90","לא","0.00","","u","לא","יוגורט עיזים 3.7% משק צוריאל 150 גרם.jpg"
"861002","גבינה בולגרית למריחה 5% פיראוס 200 גרם","7290014759534","מוצרי חלב וביצים","גבינה מלוחה ולאבנה","18.90","לא","0.00","","u","לא","גבינה בולגרית למריחה 5% פיראוס 200 גרם.jpg"
"861015","שומשום סוגת 100 גרם","7290001990117","שימורים ואפייה","עזרי אפייה","4.90","לא","0.00","","u","לא","שומשום סוגת 100 גרם.jpg"
"861016","תחליב רחצה אינטימי קלאסי לקטופיל פמינה 220 מ""ל","7290008104050","מוצרי טיפוח ותינוקות","היגיינה נשית","29.90","לא","0.00","","u","לא","תחליב רחצה אינטימי קלאסי לקטופיל פמינה 220 מל.jpg"
"861035","משקה חלב בטעם פונץ' בננה 1.5% יטבתה 250 מ""ל","7290105368959","מוצרי חלב וביצים","משקאות חלב","6.90","כן","8.90","2 יח' ב-  8.90 ש""ח","u","לא","משקה חלב בטעם פונץ' בננה 1.5% יטבתה 250 מל.jpg"
"861049","טחינה 100% שומשום טהור בארכה 500 גרם","7290000112220","שימורים ואפייה","טחינה גולמית","19.90","לא","0.00","","u","לא","טחינה 100% שומשום טהור בארכה 500 גרם.jpg"
"861051","סוכר גולדן קלאסי סוגת 1 ק""ג","7290001990148","קטניות ושמנים","סוכר ומלח","17.90","לא","0.00","","u","לא","סוכר גולדן קלאסי סוגת 1 קג.jpg"
"861054","קוארדטיני קוביות וופל שוקולד במילוי קרם חלב לואקר 250 גרם","8000380180745","חטיפים ודגנים","וופלים","19.90","לא","0.00","","u","לא","קוארדטיני קוביות וופל שוקולד במילוי קרם חלב לואקר 250 גרם.jpg"
"861067","גבינה לבנה 5% תנובה 500 גרם","7290004127800","מוצרי חלב וביצים","גבינה לבנה","11.74","לא","0.00","","u","לא","גבינה לבנה 5% תנובה 500 גרם.jpg"
"861068","גבינה לבנה 5% תנובה 750 גרם","7290004127862","מוצרי חלב וביצים","גבינה לבנה","17.61","לא","0.00","","u","לא","גבינה לבנה 5% תנובה 750 גרם.jpg"
"861069","מיני מיני דק שניצלונים בציפוי שומשום מאמא עוף 500 גרם","7290008409049","קפואים ואוכל מוכן","שניצל מוכן","38.90","לא","0.00","","u","לא","מיני מיני דק שניצלונים בציפוי שומשום מאמא עוף 500 גרם.jpg"
"861075","קוטג' 9% מהדרין תנובה 250 גרם","7290000041452","מוצרי חלב וביצים","קוטג","6.90","לא","0.00","","u","לא","קוטג' 9% מהדרין תנובה 250 גרם.jpg"
"861080","גבעולי סלרי ( מארז )","7290018024645","פירות וירקות","ירק","7.90","לא","0.00","","u","לא","גבעולי סלרי ( מארז ).jpg"
"861086","זוקיני ירוק","61","פירות וירקות","ירקות","18.90","לא","0.00","","k","לא","זוקיני ירוק.jpg"
"861088","עגבניה שרי צהוב","101","פירות וירקות","ירקות","21.90","לא","0.00","","k","לא","עגבניה שרי צהוב.jpg"
"861096","סירופ דיאט פטל עסיס 1 ליטר","7290000272467","משקאות","סירופ ותרכיזים","15.90","לא","0.00","","u","לא","סירופ דיאט פטל עסיס 1 ליטר.jpg"
"861101","תפוז מארז רשת 2 ק""ג","276","פירות וירקות","פירות","9.90","לא","0.00","","u","לא","תפוז מארז רשת 2 קג.jpg"
"861132","קפה טורקי עלית 100 גרם","7290000176062","משקאות","קפה שחור","13.90","לא","0.00","","u","לא","קפה טורקי עלית 100 גרם.jpg"
"861137","קוביות עגבניות מקולפות במיץ מוטי 690 גרם","8005110171215","שימורים ואפייה","שימורי עגבניות","19.90","לא","0.00","","u","לא","קוביות עגבניות מקולפות במיץ מוטי 690 גרם.jpg"
"861148","שזיף צהוב","225","פירות וירקות","פירות","24.90","לא","0.00","","k","כן","שזיף צהוב.jpg"
"861161","חרדל דיז'ון אקסטרה פורטה ריין דיז'ון 370 גרם","7290003054657","שימורים ואפייה","קטשופ מיונז וחרדל","17.90","לא","0.00","","u","לא","חרדל דיז'ון אקסטרה פורטה ריין דיז'ון 370 גרם.jpg"
"861176","פיתות חמות מהתנור 5 יח'","427","לחם מאפים ועוגיות","לחמניות ופיתות","10.00","לא","0.00","","u","לא","פיתות חמות מהתנור 5 יח'.jpg"
"861182","חלה קונדיטוריה קלועה ומתוקה לשבת אנג'ל 500 גרם","7290000379258","לחם מאפים ועוגיות","חלה","18.90","לא","0.00","","u","לא","חלה קונדיטוריה קלועה ומתוקה לשבת אנג'ל 500 גרם.jpg"
"861183","פאנטה אורנג' פחית 330 מ""ל","7290011018443","משקאות","משקה מוגז","8.00","לא","0.00","","u","לא","פאנטה אורנג' פחית 330 מל.jpg"
"861184","פאנטה אקזוטי פחית 330 מ""ל","7290011018467","משקאות","משקה מוגז","8.00","לא","0.00","","u","לא","פאנטה אקזוטי פחית 330 מל.jpg"
"861205","מיץ לימון טבעי יד מרדכי 250 מ""ל","7290106668577","קטניות ושמנים","שמן חומץ ומיץ לימון","11.90","לא","0.00","","u","לא","מיץ לימון טבעי יד מרדכי 250 מל.jpg"
"861212","מיץ לימונענע פריגת 1 ליטר","7290013153418","משקאות","מיץ טבעי נקטר ומיצים טריים","21.90","לא","0.00","","u","לא","מיץ לימונענע פריגת 1 ליטר.jpg"
"861233","מסטיק מאסט קוביות לל""ס מנטה עדינה עלית 58 גרם","7290107937627","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק מאסט קוביות ללס מנטה עדינה עלית 58 גרם.jpg"
"861244","חלה פרוסה אנג'ל 500 גרם","7290000379128","לחם מאפים ועוגיות","חלה","15.90","לא","0.00","","u","לא","חלה פרוסה אנג'ל 500 גרם.jpg"
"861248","פטריות שמפיניון ( מארז )","7290006265500","פירות וירקות","ירקות","12.90","לא","0.00","","u","לא","פטריות שמפיניון ( מארז ).jpg"
"861257","יוגורט ביו Mix עם כדורים מצופים שוקולד חום לבן מולר 170 גרם","7290102397617","מוצרי חלב וביצים","יוגורט","7.90","לא","0.00","","u","לא","יוגורט ביו Mix עם כדורים מצופים שוקולד חום לבן מולר 170 גרם.jpg"
"861270","תרד בייבי שטראוס 200 גרם","7290106723689","פירות וירקות","ירקות ארוזים","19.90","לא","0.00","","u","לא","תרד בייבי שטראוס 200 גרם.jpg"
"861279","קפה טורקי עלית 85 גרם","7290106650930","משקאות","קפה שחור","9.90","לא","0.00","","u","לא","קפה טורקי עלית 85 גרם.jpg"
"861297","עגבניות שרי","66","פירות וירקות","ירקות","16.90","לא","0.00","","k","לא","עגבניות שרי.jpg"
"861307","מסטיק בזוקה קוביות לל""ס עלית 58 גרם","7290107937641","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק בזוקה קוביות ללס עלית 58 גרם.jpg"
"861318","גילה בד""צ 3% תנובה 206 גרם","72961223","מוצרי חלב וביצים","לבן ואשל","1.79","לא","0.00","","u","לא","גילה בדצ 3% תנובה 206 גרם.jpg"
"861326","שמן חמניות מזוכך מועשר בנוגדי חמצון עץ הזית 1 ליטר","7290000144467","קטניות ושמנים","שמן חומץ ומיץ לימון","19.90","לא","0.00","","u","לא","שמן חמניות מזוכך מועשר בנוגדי חמצון עץ הזית 1 ליטר.jpg"
"861331","סימפוניה שום שמיר 5% שטראוס 200 גרם","7290107944472","מוצרי חלב וביצים","גבינת שמנת וגבינה מותכת","14.90","לא","0.00","","u","לא","סימפוניה שום שמיר 5% שטראוס 200 גרם.jpg"
"861335","חומוס אחלה 400 גרם","7290105964564","נקניקים וסלטים","סלטי אחלה","13.90","לא","0.00","","u","לא","חומוס אחלה 400 גרם.jpg"
"861398","מרק ירקות סנפרוסט 500 גרם","7290000103365","קפואים ואוכל מוכן","ירקות קפואים","25.90","לא","0.00","","u","לא","מרק ירקות סנפרוסט 500 גרם.jpg"
"861401","מרק עדשים סנפרוסט 500 גרם","7290000103860","קפואים ואוכל מוכן","ירקות קפואים","25.90","לא","0.00","","u","לא","מרק עדשים סנפרוסט 500 גרם.jpg"
"861480","בשר בקר אנגוס טחון קפוא מעדני הטלה","7290119951291","בשר עוף ודגים","בשר ועוף קפוא","34.90","לא","0.00","","u","לא","בשר בקר אנגוס טחון קפוא מעדני הטלה.jpg"
"861481","שניצל עוף פרוס קפוא מעדני הטלה","7290001710869","בשר עוף ודגים","בשר ועוף קפוא","74.90","לא","0.00","","u","לא","שניצל עוף פרוס קפוא מעדני הטלה.jpg"
"861483","כנפיים עוף קפוא מעדני הטלה","7290001710548","בשר עוף ודגים","בשר ועוף קפוא","17.90","לא","0.00","","u","לא","כנפיים עוף קפוא מעדני הטלה.jpg"
"861486","שוקיים עוף קפוא מעדני הטלה","7290006703323","בשר עוף ודגים","בשר ועוף קפוא","44.90","לא","0.00","","u","לא","שוקיים עוף קפוא מעדני הטלה.jpg"
"861487","כרעיים עוף קפוא מעדני הטלה","7290002461180","בשר עוף ודגים","בשר ועוף קפוא","44.90","לא","0.00","","u","לא","כרעיים עוף קפוא מעדני הטלה.jpg"
"861497","תחליב רחצה הזנה עמוקה דאב 500 מ""ל","8712561594240","מוצרי טיפוח ותינוקות","תחליב רחצה","17.90","לא","0.00","","u","לא","תחליב רחצה הזנה עמוקה דאב 500 מל.jpg"
"861500","תחליב רחצה מלפפון ותה ירוק דאב 500 מ""ל","8712561611183","מוצרי טיפוח ותינוקות","תחליב רחצה","17.90","לא","0.00","","u","לא","תחליב רחצה מלפפון ותה ירוק דאב 500 מל.jpg"
"861503","ממרח מיונז לחיץ היינץ 395 גרם","8715700422473","שימורים ואפייה","קטשופ מיונז וחרדל","19.90","לא","0.00","","u","לא","ממרח מיונז לחיץ היינץ 395 גרם.jpg"
"861537","נתחי טונה בהירה בשמן ויליגר 4*140 גרם","7290002929642","שימורים ואפייה","טונה","24.90","לא","0.00","","u","לא","נתחי טונה בהירה בשמן ויליגר 4140 גרם.jpg"
"861540","קיסמי שיניים במבוק הנמל 500 יח'","7290002007500","מוצרי טיפוח ותינוקות","קיסמי שיניים וחוט דנטלי","4.90","לא","0.00","","u","לא","קיסמי שיניים במבוק הנמל 500 יח'.jpg"
"861594","מקסימה מרכך כביסה Blue Blossom סנו 1 ליטר","7290108350616","חומרי ניקוי ובית","מרכך כביסה","21.90","לא","0.00","","u","לא","מקסימה מרכך כביסה Blue Blossom סנו 1 ליטר.jpg"
"861595","מקסימה מרכך כביסה Soft Silk סנו 1 ליטר","7290108350623","חומרי ניקוי ובית","מרכך כביסה","21.90","לא","0.00","","u","לא","מקסימה מרכך כביסה Soft Silk סנו 1 ליטר.jpg"
"861599","כרוב אדום במיונז אחלה 120 גרם","7290103404758","נקניקים וסלטים","סלטי אחלה","6.90","לא","0.00","","u","לא","כרוב אדום במיונז אחלה 120 גרם.jpg"
"861600","חומוס אחלה 125 גרם","7290005174551","נקניקים וסלטים","סלטי אחלה","6.50","לא","0.00","","u","לא","חומוס אחלה 125 גרם.jpg"
"861601","חציל במיונז אחלה 125 גרם","7290005174568","נקניקים וסלטים","סלטי אחלה","6.90","לא","0.00","","u","לא","חציל במיונז אחלה 125 גרם.jpg"
"861603","סלט מטבוחה אחלה 125 גרם","7290008644112","נקניקים וסלטים","סלטי אחלה","6.90","לא","0.00","","u","לא","סלט מטבוחה אחלה 125 גרם.jpg"
"861604","טחינה אחלה 125 גרם","7290005174575","נקניקים וסלטים","סלטי אחלה","6.90","לא","0.00","","u","לא","טחינה אחלה 125 גרם.jpg"
"861607","מסטיק אורביט לל""ס בטעם תות בקבוקון 64 גרם","4009900514996","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק אורביט ללס בטעם תות בקבוקון 64 גרם.jpg"
"861634","מסטיק אורביט וויט פירות בקבוקון 64 גרם","4009900402965","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק אורביט וויט פירות בקבוקון 64 גרם.jpg"
"861647","נוזל כלים קלאסי פיירי 900 מ""ל","8001090184375","חומרי ניקוי ובית","ניקוי כלים","18.90","לא","0.00","","u","לא","נוזל כלים קלאסי פיירי 900 מל.jpg"
"861651","וודקה רוסקי סטנדרט 700 מ""ל","4603400000043","משקאות","משקאות חריפים","89.90","לא","0.00","","u","לא","וודקה רוסקי סטנדרט 700 מל.jpg"
"861673","מדליוני תרד סנפרוסט 800 גרם","7290000104775","קפואים ואוכל מוכן","ירקות קפואים","33.90","לא","0.00","","u","לא","מדליוני תרד סנפרוסט 800 גרם.jpg"
"861697","טופיפי 125 גרם","4014400923711","חטיפים ודגנים","בונבוניירות וקרמבו","16.90","לא","0.00","","u","לא","טופיפי 125 גרם.jpg"
"861708","קפה טורקי לדרך עלית 24*7 גרם","7290107953559","משקאות","קפה שחור","24.90","לא","0.00","","u","לא","קפה טורקי לדרך עלית 247 גרם.jpg"
"861717","אקונומיקה סמיכה מבושמת סנו ז'אוול 4 ליטר","7290000294780","חומרי ניקוי ובית","אקונומיקה","21.90","לא","0.00","","u","לא","אקונומיקה סמיכה מבושמת סנו ז'אוול 4 ליטר.jpg"
"861718","בפלות ופלים ארוכים בטעם שוקולד עלית 200 גרם","7290107951104","חטיפים ודגנים","וופלים","8.90","לא","0.00","","u","לא","בפלות ופלים ארוכים בטעם שוקולד עלית 200 גרם.jpg"
"861719","פטריות בייבי פורטבלה ( מארז )","7290014079236","פירות וירקות","ירקות","12.90","לא","0.00","","u","לא","פטריות בייבי פורטבלה ( מארז ).jpg"
"861720","גיזרונים מארז 130 גרם","7290016584004","פירות וירקות","ירקות","5.90","לא","0.00","","u","לא","גיזרונים מארז 130 גרם.jpg"
"861722","בונבוניירה שוקולד מריר מרסי 250 גרם","4014400901412","חטיפים ודגנים","בונבוניירות וקרמבו","34.90","לא","0.00","","u","לא","בונבוניירה שוקולד מריר מרסי 250 גרם.jpg"
"861725","אקטימל בטעם תות דנונה 8*108 גרם","7290107938396","מוצרי חלב וביצים","משקאות יוגורט","26.90","לא","0.00","","u","לא","אקטימל בטעם תות דנונה 8108 גרם.jpg"
"861767","פרינגלס פיצה 158 גרם","38000138638","חטיפים ודגנים","חטיפי ציפס ותירס","14.90","כן","21.90","2 יח' ב-  21.90 ש""ח","u","לא","פרינגלס פיצה 158 גרם.jpg"
"861817","משקה מוגז ענבים שוופס 500 מ""ל","7290016006148","משקאות","מים וסודה בטעמים","10.00","לא","0.00","","u","לא","משקה מוגז ענבים שוופס 500 מל.jpg"
"861818","משקה מוגז תפוחים שוופס 500 מ""ל","7290014791725","משקאות","מים וסודה בטעמים","10.00","לא","0.00","","u","לא","משקה מוגז תפוחים שוופס 500 מל.jpg"
"861848","ביצים טריות 12 יח' L","331","מוצרי חלב וביצים","ביצים","14.24","לא","0.00","","u","לא","ביצים טריות 12 יח' L.jpg"
"861859","דבש טהור מפרחי בר עמק חפר 350 גרם","7290002479352","שימורים ואפייה","דבש","23.90","לא","0.00","","u","לא","דבש טהור מפרחי בר עמק חפר 350 גרם.jpg"
"861865","תה ירוק בטעם קינמון ודבש ויסוצקי 25 שקיקים","7290015150903","משקאות","תה ירוק ותה בתפזורת","27.90","לא","0.00","","u","לא","תה ירוק בטעם קינמון ודבש ויסוצקי 25 שקיקים.jpg"
"861879","פרוסות מוצרלה 22% גד 200 גרם","7290017065007","מוצרי חלב וביצים","גבינת צאן וגבינה קשה","24.90","לא","0.00","","u","לא","פרוסות מוצרלה 22% גד 200 גרם.jpg"
"861882","ספריי קצפת מתוקה מוכנה חלבי ריץ' 250 גרם","7290004011338","מוצרי חלב וביצים","שמנת וקצפת","16.90","לא","0.00","","u","לא","ספריי קצפת מתוקה מוכנה חלבי ריץ' 250 גרם.jpg"
"861883","ספריי קצפת מתוקה מוכנה פרווה ריץ' 250 גרם","7290004011345","מוצרי חלב וביצים","שמנת וקצפת","16.90","לא","0.00","","u","לא","ספריי קצפת מתוקה מוכנה פרווה ריץ' 250 גרם.jpg"
"861891","יוגורט ביו Bianco עם גרעינים אגוזים וחמוציות מולר 170 גרם","7290102397464","מוצרי חלב וביצים","יוגורט","7.90","לא","0.00","","u","לא","יוגורט ביו Bianco עם גרעינים אגוזים וחמוציות מולר 170 גרם.jpg"
"861892","יוגורט ביו Mix בוטנים ושקדים מקורמלים מולר 170 גרם","7290102397600","מוצרי חלב וביצים","יוגורט","7.90","לא","0.00","","u","לא","יוגורט ביו Mix בוטנים ושקדים מקורמלים מולר 170 גרם.jpg"
"861893","יוגורט BIO עוגת גבינה ותות 3% יופלה 150 גרם","7290004121754","מוצרי חלב וביצים","יוגורט","6.50","לא","0.00","","u","לא","יוגורט BIO עוגת גבינה ותות 3% יופלה 150 גרם.jpg"
"861897","קמח חיטה לבן בהיר שטיבל 1 ק""ג","7290002971009","שימורים ואפייה","קמח וסולת","5.90","לא","0.00","","u","לא","קמח חיטה לבן בהיר שטיבל 1 קג.jpg"
"861962","מסטיק מאסט קוביות לל""ס ענבים עלית 58 גרם","7290107951715","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק מאסט קוביות ללס ענבים עלית 58 גרם.jpg"
"861964","רבע לשבע שוקולד לבן במילוי קרם אגוזים עלית 120 גרם","7290107944366","חטיפים ודגנים","וופלים","21.90","לא","0.00","","u","לא","רבע לשבע שוקולד לבן במילוי קרם אגוזים עלית 120 גרם.jpg"
"861968","שמן קנולה מזוכך מועשר בנוגדי חמצון עץ הזית 1 ליטר","7290000144474","קטניות ושמנים","שמן חומץ ומיץ לימון","18.90","לא","0.00","","u","לא","שמן קנולה מזוכך מועשר בנוגדי חמצון עץ הזית 1 ליטר.jpg"
"861999","קפסולות קפה V בטעם וניל עלית 10 יח'","7290106669857","משקאות","קפה טחון למכונות","21.90","לא","0.00","","u","לא","קפסולות קפה V בטעם וניל עלית 10 יח'.jpg"
"862001","קפסולות קפה 7 עדין וקטיפתי עלית 10 יח'","7290105360335","משקאות","קפה טחון למכונות","21.90","לא","0.00","","u","לא","קפסולות קפה 7 עדין וקטיפתי עלית 10 יח'.jpg"
"862003","קפסולות קפה 9 עשיר וארומטי עלית 10 יח'","7290105360250","משקאות","קפה טחון למכונות","21.90","לא","0.00","","u","לא","קפסולות קפה 9 עשיר וארומטי עלית 10 יח'.jpg"
"862005","קפסולות קפה 11 100% גואטמלה עלית 10 יח'","7290107937856","משקאות","קפה טחון למכונות","21.90","לא","0.00","","u","לא","קפסולות קפה 11 100% גואטמלה עלית 10 יח'.jpg"
"862058","חטיפי פיצה 100% גבינה בתוספת זיתים מעדנות 710 גרם","7290014218932","קפואים ואוכל מוכן","פיצות","42.90","לא","0.00","","u","לא","חטיפי פיצה 100% גבינה בתוספת זיתים מעדנות 710 גרם.jpg"
"862107","מסטיק פיור פרש מנטה עדינה מנטוס 60 גרם","80790990","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק פיור פרש מנטה עדינה מנטוס 60 גרם.jpg"
"862116","פתיתי מוצרלה מגורדת 22% השף הלבן 200 גרם","7290014762909","מוצרי חלב וביצים","גבינה מגורדת","22.90","לא","0.00","","u","לא","פתיתי מוצרלה מגורדת 22% השף הלבן 200 גרם.jpg"
"862164","כרוב ניצנים סנפרוסט 800 גרם","7290000104751","קפואים ואוכל מוכן","ירקות קפואים","31.90","לא","0.00","","u","לא","כרוב ניצנים סנפרוסט 800 גרם.jpg"
"862167","אוכמניות כחולות סנפרוסט 300 גרם","7290000101927","קפואים ואוכל מוכן","פירות קפואים","19.90","לא","0.00","","u","לא","אוכמניות כחולות סנפרוסט 300 גרם.jpg"
"862168","מנגו חתוך סנפרוסט 300 גרם","7290000101958","קפואים ואוכל מוכן","פירות קפואים","19.90","לא","0.00","","u","לא","מנגו חתוך סנפרוסט 300 גרם.jpg"
"862171","תערובת פירות יער סנפרוסט 300 גרם","7290000101934","קפואים ואוכל מוכן","פירות קפואים","19.90","לא","0.00","","u","לא","תערובת פירות יער סנפרוסט 300 גרם.jpg"
